img_path,class_name,y,split,env,filename,group_id,context_name,context_label,image_id
images/2358391.jpg,cat,0,test,ground,2358391.jpg,73,ground,73,2358391
images/2347887.jpg,cat,0,test,ground,2347887.jpg,73,ground,73,2347887
images/2344881.jpg,cat,0,test,ground,2344881.jpg,73,ground,73,2344881
images/2366274.jpg,cat,0,test,ground,2366274.jpg,73,ground,73,2366274
images/2347224.jpg,cat,0,test,ground,2347224.jpg,73,ground,73,2347224
images/2359938.jpg,cat,0,test,ground,2359938.jpg,73,ground,73,2359938
images/2347119.jpg,cat,0,test,ground,2347119.jpg,73,ground,73,2347119
images/2359799.jpg,cat,0,test,ground,2359799.jpg,73,ground,73,2359799
images/2380677.jpg,cat,0,test,ground,2380677.jpg,73,ground,73,2380677
images/2349445.jpg,cat,0,test,ground,2349445.jpg,73,ground,73,2349445
images/2404508.jpg,cat,0,test,ground,2404508.jpg,73,ground,73,2404508
images/2350494.jpg,cat,0,test,ground,2350494.jpg,73,ground,73,2350494
images/2353927.jpg,cat,0,test,ground,2353927.jpg,73,ground,73,2353927
images/2377434.jpg,cat,0,test,ground,2377434.jpg,73,ground,73,2377434
images/2350855.jpg,cat,0,test,ground,2350855.jpg,73,ground,73,2350855
images/2344622.jpg,cat,0,test,ground,2344622.jpg,73,ground,73,2344622
images/2369145.jpg,cat,0,test,ground,2369145.jpg,73,ground,73,2369145
images/2320964.jpg,cat,0,test,ground,2320964.jpg,73,ground,73,2320964
images/2356723.jpg,cat,0,test,ground,2356723.jpg,73,ground,73,2356723
images/2347217.jpg,cat,0,test,ground,2347217.jpg,73,ground,73,2347217
images/2370815.jpg,cat,0,test,ground,2370815.jpg,73,ground,73,2370815
images/2375298.jpg,cat,0,test,ground,2375298.jpg,73,ground,73,2375298
images/2410628.jpg,cat,0,test,ground,2410628.jpg,73,ground,73,2410628
images/2348978.jpg,cat,0,test,ground,2348978.jpg,73,ground,73,2348978
images/2371747.jpg,cat,0,test,ground,2371747.jpg,73,ground,73,2371747
images/2378620.jpg,cat,0,test,ground,2378620.jpg,73,ground,73,2378620
images/2387445.jpg,cat,0,test,ground,2387445.jpg,73,ground,73,2387445
images/107934.jpg,cat,0,test,ground,107934.jpg,73,ground,73,107934
images/2407579.jpg,cat,0,test,ground,2407579.jpg,73,ground,73,2407579
images/2367226.jpg,cat,0,test,ground,2367226.jpg,73,ground,73,2367226
images/2353770.jpg,cat,0,test,ground,2353770.jpg,73,ground,73,2353770
images/2374424.jpg,cat,0,test,ground,2374424.jpg,73,ground,73,2374424
images/2350636.jpg,cat,0,test,ground,2350636.jpg,73,ground,73,2350636
images/2411213.jpg,cat,0,test,ground,2411213.jpg,73,ground,73,2411213
images/2340167.jpg,cat,0,test,ground,2340167.jpg,73,ground,73,2340167
images/2370471.jpg,cat,0,test,ground,2370471.jpg,73,ground,73,2370471
images/2365600.jpg,cat,0,test,ground,2365600.jpg,73,ground,73,2365600
images/2396156.jpg,cat,0,test,ground,2396156.jpg,73,ground,73,2396156
images/2402079.jpg,cat,0,test,ground,2402079.jpg,73,ground,73,2402079
images/2357484.jpg,cat,0,test,ground,2357484.jpg,73,ground,73,2357484
images/2348595.jpg,cat,0,test,ground,2348595.jpg,73,ground,73,2348595
images/2350418.jpg,cat,0,test,ground,2350418.jpg,73,ground,73,2350418
images/2322726.jpg,cat,0,test,ground,2322726.jpg,73,ground,73,2322726
images/2395030.jpg,cat,0,test,ground,2395030.jpg,73,ground,73,2395030
images/2353191.jpg,cat,0,test,ground,2353191.jpg,73,ground,73,2353191
images/2376123.jpg,cat,0,test,ground,2376123.jpg,73,ground,73,2376123
images/2374664.jpg,cat,0,test,ground,2374664.jpg,73,ground,73,2374664
images/2325394.jpg,cat,0,test,ground,2325394.jpg,73,ground,73,2325394
images/2347016.jpg,cat,0,test,ground,2347016.jpg,73,ground,73,2347016
images/2370300.jpg,cat,0,test,ground,2370300.jpg,73,ground,73,2370300
images/2360619.jpg,cat,0,test,ground,2360619.jpg,73,ground,73,2360619
images/2343385.jpg,cat,0,test,ground,2343385.jpg,73,ground,73,2343385
images/2378803.jpg,cat,0,test,ground,2378803.jpg,73,ground,73,2378803
images/2376971.jpg,cat,0,test,ground,2376971.jpg,73,ground,73,2376971
images/2408999.jpg,cat,0,test,ground,2408999.jpg,73,ground,73,2408999
images/2400854.jpg,cat,0,test,ground,2400854.jpg,73,ground,73,2400854
images/2398449.jpg,cat,0,test,ground,2398449.jpg,73,ground,73,2398449
images/2348560.jpg,cat,0,test,ground,2348560.jpg,73,ground,73,2348560
images/2373447.jpg,cat,0,test,ground,2373447.jpg,73,ground,73,2373447
images/2389893.jpg,cat,0,test,ground,2389893.jpg,73,ground,73,2389893
images/2317596.jpg,cat,0,test,ground,2317596.jpg,73,ground,73,2317596
images/1592365.jpg,cat,0,test,ground,1592365.jpg,73,ground,73,1592365
images/2346779.jpg,cat,0,test,ground,2346779.jpg,73,ground,73,2346779
images/2364674.jpg,cat,0,test,ground,2364674.jpg,73,ground,73,2364674
images/2335022.jpg,cat,0,test,ground,2335022.jpg,73,ground,73,2335022
images/2346772.jpg,cat,0,test,ground,2346772.jpg,73,ground,73,2346772
images/2341070.jpg,cat,0,test,ground,2341070.jpg,73,ground,73,2341070
images/2345383.jpg,cat,0,test,ground,2345383.jpg,73,ground,73,2345383
images/2370837.jpg,cat,0,test,ground,2370837.jpg,73,ground,73,2370837
images/2375174.jpg,cat,0,test,ground,2375174.jpg,73,ground,73,2375174
images/2408323.jpg,cat,0,test,ground,2408323.jpg,73,ground,73,2408323
images/498185.jpg,cat,0,test,ground,498185.jpg,73,ground,73,498185
images/2341382.jpg,cat,0,test,ground,2341382.jpg,73,ground,73,2341382
images/2377814.jpg,cat,0,test,ground,2377814.jpg,73,ground,73,2377814
images/2372725.jpg,cat,0,test,ground,2372725.jpg,73,ground,73,2372725
images/2374617.jpg,cat,0,test,ground,2374617.jpg,73,ground,73,2374617
images/2345671.jpg,cat,0,test,ground,2345671.jpg,73,ground,73,2345671
images/2349232.jpg,cat,0,test,ground,2349232.jpg,73,ground,73,2349232
images/2341392.jpg,cat,0,test,ground,2341392.jpg,73,ground,73,2341392
images/2354973.jpg,cat,0,test,ground,2354973.jpg,73,ground,73,2354973
